Time,Central,Tipo Central,Generacion_MWh,Tecnologia,Clasificacion,Codigo Central
2017-08-08T10:00:00Z,Solar Quilapilún,Solar,"18,79",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T11:00:00Z,Solar Quilapilún,Solar,"43,29",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T12:00:00Z,Solar Quilapilún,Solar,"53,32",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T13:00:00Z,Solar Quilapilún,Solar,"51,68",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T14:00:00Z,Solar Quilapilún,Solar,"46,56",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T15:00:00Z,Solar Quilapilún,Solar,"53,02",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T16:00:00Z,Solar Quilapilún,Solar,"60,04",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T17:00:00Z,Solar Quilapilún,Solar,"43,01",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T18:00:00Z,Solar Quilapilún,Solar,"9,71",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T19:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T20:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T21:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T22:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T23:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-09T00:00:00Z,Solar Quilapilún,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Quilapilún
2017-08-08T01:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T02:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T03:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T04:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T05:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T06:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T07:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T08:00:00Z,Solar Los Loros,Solar,"0,60",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T09:00:00Z,Solar Los Loros,Solar,"9,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T10:00:00Z,Solar Los Loros,Solar,"12,30",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T11:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T12:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T13:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T14:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T15:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T16:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T17:00:00Z,Solar Los Loros,Solar,"0,50",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T18:00:00Z,Solar Los Loros,Solar,"6,60",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T19:00:00Z,Solar Los Loros,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T20:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T21:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T22:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T23:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-09T00:00:00Z,Solar Los Loros,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Los Loros
2017-08-08T01:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T02:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T03:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T04:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T05:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T06:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T07:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T08:00:00Z,Solar Conejo,Solar,"0,80",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T09:00:00Z,Solar Conejo,Solar,"27,60",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T10:00:00Z,Solar Conejo,Solar,"84,60",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T11:00:00Z,Solar Conejo,Solar,"84,50",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T12:00:00Z,Solar Conejo,Solar,"84,20",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T13:00:00Z,Solar Conejo,Solar,"83,10",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T14:00:00Z,Solar Conejo,Solar,"82,80",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T15:00:00Z,Solar Conejo,Solar,"84,30",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T16:00:00Z,Solar Conejo,Solar,"86,70",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T17:00:00Z,Solar Conejo,Solar,"73,20",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T18:00:00Z,Solar Conejo,Solar,"23,10",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T19:00:00Z,Solar Conejo,Solar,"0,20",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T20:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T21:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T22:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T23:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-09T00:00:00Z,Solar Conejo,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Conejo
2017-08-08T01:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T02:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T03:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T04:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T05:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T06:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T07:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T08:00:00Z,Solar Bellavista,Solar,"0,01",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T09:00:00Z,Solar Bellavista,Solar,"0,21",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T10:00:00Z,Solar Bellavista,Solar,"1,31",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T11:00:00Z,Solar Bellavista,Solar,"1,62",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T12:00:00Z,Solar Bellavista,Solar,"1,59",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T13:00:00Z,Solar Bellavista,Solar,"1,94",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T14:00:00Z,Solar Bellavista,Solar,"1,97",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T15:00:00Z,Solar Bellavista,Solar,"2,06",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T16:00:00Z,Solar Bellavista,Solar,"2,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T17:00:00Z,Solar Bellavista,Solar,"1,25",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T18:00:00Z,Solar Bellavista,Solar,"0,31",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T19:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T20:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T21:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T22:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T23:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-09T00:00:00Z,Solar Bellavista,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Bellavista
2017-08-08T01:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T02:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T03:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T04:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T05:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T06:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T07:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T08:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T09:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T10:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T11:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T12:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T13:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T14:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T15:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T16:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T17:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T18:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T19:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T20:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T21:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T22:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T23:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-09T00:00:00Z,Solar Las Araucarias,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Las Araucarias
2017-08-08T01:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T02:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T03:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T04:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T05:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T06:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T07:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T08:00:00Z,Solar Santa Julia,Solar,"0,02",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T09:00:00Z,Solar Santa Julia,Solar,"0,84",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T10:00:00Z,Solar Santa Julia,Solar,"2,40",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T11:00:00Z,Solar Santa Julia,Solar,"1,91",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T12:00:00Z,Solar Santa Julia,Solar,"1,82",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T13:00:00Z,Solar Santa Julia,Solar,"1,99",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T14:00:00Z,Solar Santa Julia,Solar,"2,22",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T15:00:00Z,Solar Santa Julia,Solar,"2,31",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T16:00:00Z,Solar Santa Julia,Solar,"2,37",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T17:00:00Z,Solar Santa Julia,Solar,"1,91",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T18:00:00Z,Solar Santa Julia,Solar,"0,35",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T19:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T20:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T21:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T22:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T23:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-09T00:00:00Z,Solar Santa Julia,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Santa Julia
2017-08-08T01:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T02:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T03:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T04:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T05:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T06:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T07:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T08:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T09:00:00Z,Solar Til Til,Solar,"0,03",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T10:00:00Z,Solar Til Til,Solar,"0,25",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T11:00:00Z,Solar Til Til,Solar,"0,65",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T12:00:00Z,Solar Til Til,Solar,"1,56",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T13:00:00Z,Solar Til Til,Solar,"1,83",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T14:00:00Z,Solar Til Til,Solar,"1,54",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T15:00:00Z,Solar Til Til,Solar,"1,47",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T16:00:00Z,Solar Til Til,Solar,"1,42",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T17:00:00Z,Solar Til Til,Solar,"1,52",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T18:00:00Z,Solar Til Til,Solar,"0,77",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T19:00:00Z,Solar Til Til,Solar,"0,15",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T20:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T21:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T22:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T23:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-09T00:00:00Z,Solar Til Til,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Til Til
2017-08-08T01:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T02:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T03:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T04:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T05:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T06:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T07:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T08:00:00Z,Solar Chuchiñi,Solar,"0,01",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T09:00:00Z,Solar Chuchiñi,Solar,"0,40",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T10:00:00Z,Solar Chuchiñi,Solar,"1,45",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T11:00:00Z,Solar Chuchiñi,Solar,"1,63",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T12:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T13:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T14:00:00Z,Solar Chuchiñi,Solar,"2,39",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T15:00:00Z,Solar Chuchiñi,Solar,"2,17",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T16:00:00Z,Solar Chuchiñi,Solar,"1,75",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T17:00:00Z,Solar Chuchiñi,Solar,"1,11",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T18:00:00Z,Solar Chuchiñi,Solar,"0,18",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T19:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T20:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T21:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T22:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T23:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-09T00:00:00Z,Solar Chuchiñi,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chuchiñi
2017-08-08T01:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T02:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T03:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T04:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T05:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T06:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T07:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T08:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T09:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T10:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T11:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T12:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T13:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T14:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T15:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T16:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T17:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T18:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T19:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T20:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T21:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T22:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T23:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-09T00:00:00Z,Solar El Divisadero,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Divisadero
2017-08-08T01:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T02:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T03:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T04:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T05:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T06:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T07:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T08:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T09:00:00Z,Solar Cordillerilla,Solar,"0,08",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T10:00:00Z,Solar Cordillerilla,Solar,"0,45",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T11:00:00Z,Solar Cordillerilla,Solar,"0,48",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T12:00:00Z,Solar Cordillerilla,Solar,"0,45",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T13:00:00Z,Solar Cordillerilla,Solar,"0,54",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T14:00:00Z,Solar Cordillerilla,Solar,"0,53",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T15:00:00Z,Solar Cordillerilla,Solar,"0,39",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T16:00:00Z,Solar Cordillerilla,Solar,"0,57",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T17:00:00Z,Solar Cordillerilla,Solar,"0,27",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T18:00:00Z,Solar Cordillerilla,Solar,"0,02",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T19:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T20:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T21:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T22:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-08T23:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
2017-08-09T00:00:00Z,Solar Cordillerilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Cordillerilla
