"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","TNE Ed. Básica","TNE Ed. Media","Total TNE"
"20103","LICEO MUNICIPAL LUMACO","9207","LUMACO","","97","97"
"20108","COLEGIO LIDIA GONZALEZ BARRIGA","9202","COLLIPULLI","65","","65"
"20113","ESCUELA BASICA PART VISTA HERMOSA","9113","PERQUENCO","5","","5"
"20114","LICEO AMERICO VESPUCIO","9101","TEMUCO","","12","12"
"20117","ESCUELA LOS ALAMOS","9106","GALVARINO","3","","3"
"20119","ESCUELA SANTA TERESITA DE IMPERIAL","9111","NUEVA IMPERIAL","12","","12"
"20120","COLEGIO JOSE GIORDANO","9111","NUEVA IMPERIAL","55","","55"
"20121","ESCUELA MUNICIPAL LOS ARRAYANES","9115","PUCON","39","","39"
"20122","ESCUELA TRANI-TRANI","9101","TEMUCO","8","","8"
"20127","LICEO TECN. PROF. FORESTAL PEHUEN","9112","PADRE LAS CASAS","","67","67"
"20129","ESCUELA GRACIA Y PAZ","9101","TEMUCO","58","113","171"
"20131","COLEGIO DE ADULTOS SOL DE AMERICA","9101","TEMUCO","","11","11"
"20133","ESCUELA BASICA NINOS FELICES","9119","VILCUN","35","","35"
"20135","ESCUELA PARTICULAR RUKA LINC","9111","NUEVA IMPERIAL","2","","2"
"20136","LICEO POLITECNICO LOS NOGALES","9201","ANGOL","","33","33"
"20137","COLEGIO INNOV-ARTE","9101","TEMUCO","116","147","263"
"20139","LICEO TECNOLOGICO MONTEMARIA","9115","PUCON","","89","89"
"20140","ESCUELA PART. APRENDIENDO A VIVIR","9101","TEMUCO","25","","25"
"20141","ESCUELA PARTICULAR EMANUEL","9211","VICTORIA","4","","4"
"20142","ESCUELA PARTICULAR TRIPAHUE-ANTU","9205","LONQUIMAY","4","","4"
"20145","ESCUELA GOLDEN HOUSE","9102","CARAHUE","9","","9"
"20151","LICEO PARTICULAR DE ADULTOS HOREB","9112","PADRE LAS CASAS","","16","16"
"20153","COLEGIO PUCÓN","9115","PUCON","24","50","74"
"20154","ESCUELA BASICA ANTU RAYEN","9111","NUEVA IMPERIAL","52","","52"
"20159","LICEO PARTICULAR JAN COMENIUS","9101","TEMUCO","15","423","438"
"20161","ESCUELA PART. SUBVENCIONADA AMANCAY","9108","LAUTARO","19","","19"
"20162","ESCUELA PART. REINO DE SUECIA","9211","VICTORIA","22","4","26"
"20164","LICEO AGRICOLA SAN SEBASTIAN","9113","PERQUENCO","2","33","35"
"20167","COLEGIO LIAHONA","9115","PUCON","49","108","157"
"20173","LICEO HUMANISTA CIENTIFICO BRAINSTORM","9101","TEMUCO","79","193","272"
"20175","LICEO JUAN PABLO II","9106","GALVARINO","9","50","59"
"20176","LICEO DE ADULTOS CAUTIN","9101","TEMUCO","","65","65"
"20180","ESC.CRISTIANA DESARROLLO INTEGRAL","9101","TEMUCO","72","","72"
"20181","COLEGIO SAINT PATRICK SCHOOL","9101","TEMUCO","73","84","157"
"20182","COLEGIO JUAN PABLO II","9103","CUNCO","20","","20"
"20183","LICEO COEDUCACIONAL INTERCULTURAL PABLO NERU","9116","SAAVEDRA","2","","2"
"20184","LICEO SAN SEBASTIAN","9112","PADRE LAS CASAS","","36","36"
"20186","COLEGIO SAN MARCOS","9111","NUEVA IMPERIAL","32","","32"
"20187","ESCUELA PARTICULAR NUEVO AMANECER","9117","TEODORO SCHMIDT","3","","3"
"20190","LICEO TECNICO PROFESIONAL PUERTO SAAVEDRA","9116","SAAVEDRA","","11","11"
"20193","COMPLEJO EDUCACIONAL MAQUEHUE","9112","PADRE LAS CASAS","","4","4"
"20194","COLEGIO INGLES MI MUNDO","9210","TRAIGUEN","19","24","43"
"20196","COLEGIO EDUCACION DE ADULTOS NAHUEL","9108","LAUTARO","","4","4"
"20200","ESCUELA MUNICIPAL GABRIELA MISTRAL","9106","GALVARINO","52","","52"
"20201","ESCUELA KUMUN NEWEN","9211","VICTORIA","1","","1"
"20202","ESCUELA PARTICULAR SAN ALBERTO","9208","PUREN","12","","12"
"20205","ESCUELA PARTICULAR HABIT-ART","9112","PADRE LAS CASAS","34","64","98"
"20208","COLEGIO EDUC. DE ADULTOS NAHUEL","9111","NUEVA IMPERIAL","","5","5"
"20209","COLEGIO RAITRAI DE PUCON","9115","PUCON","19","18","37"
"20212","COLEGIO HEBREO","9101","TEMUCO","18","3","21"
"20213","COLEGIO PEDRO DE VALDIVIA DE VILLARRICA","9120","VILLARRICA","39","89","128"
"20214","COLEGIO DE EDUC. DE ADULTOS ANDES","9101","TEMUCO","","105","105"
"20215","ESCUELA PARTICULAR SAN LEONARDO","9204","ERCILLA","3","1","4"
"20218","ESCUELA PART. TEMUCO COLLEGE","9101","TEMUCO","39","","39"
"20219","COLEGIO  ADENAUER","9110","MELIPEUCO","14","41","55"
"20222","ESCUELA PARTICULAR INALKO","9111","NUEVA IMPERIAL","4","","4"
"20223","ESCUELA ESPECIAL LIWEN","9101","TEMUCO","11","","11"
"20226","COLEGIO NEWHARVEST","9101","TEMUCO","110","22","132"
"20227","COLEGIO JUAN PABLO II","9120","VILLARRICA","10","","10"
"20230","LICEO PARTICULAR SAN ROQUE","9101","TEMUCO","","37","37"
"20231","COLEGIO DE EDUCACION DE ADULTOS HORIZONTE","9101","TEMUCO","","3","3"
"20244","COLEGIO DE ADULTOS RAYENCO","9101","TEMUCO","","11","11"
"20248","LICEO MUNICIPAL TROVOLHUE","9102","CARAHUE","4","63","67"
"20258","LICEO CUMBRES DE LABRANZA","9101","TEMUCO","173","191","364"
"20259","ESCUELA SAN MIGUEL DE IMPERIALITO","9102","CARAHUE","3","","3"
"20260","COLEGIO FILADELFIA","9120","VILLARRICA","11","","11"
"20261","COLEGIO DE EDUCACION ADULTOS CORDILLERA","9101","TEMUCO","","42","42"
"20263","COLEGIO JUAN XXIII","9120","VILLARRICA","4","","4"
"20265","COLEGIO LOS ROBLES","9101","TEMUCO","68","","68"
"20266","LICEO BICENTENARIO DE TEMUCO","9101","TEMUCO","42","180","222"
"20270","COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE","9101","TEMUCO","","60","60"
"20274","COLEGIO FOR LIFE","9101","TEMUCO","87","48","135"
"20277","ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO","9111","NUEVA IMPERIAL","","1","1"
"20279","COLEGIO INTERCULTURAL CERRO LONCOCHE","9112","PADRE LAS CASAS","2","","2"
"20281","COLEGIO ARRAYAN","9119","VILCUN","8","","8"
"20282","COLEGIO CUMBRE DE SAN RAMON","9112","PADRE LAS CASAS","18","","18"
"20285","COLEGIO EMANUEL","9121","CHOLCHOL","9","","9"
"20289","ESCUELA NUEVOS COPIHUES","9121","CHOLCHOL","7","","7"
"20290","COLEGIO THE FOREST SCHOOL","9114","PITRUFQUEN","85","109","194"
"20300","COLEGIO DIEGO THOMPSON","5101","VALPARAISO","16","","16"
"20308","COLEGIO ALTERRA","13401","SAN BERNARDO","2","","2"
"20310","COLEGIO DE ADULTOS PULMAHUE","13101","SANTIAGO","","153","153"
"20313","ESC.ESP.RIGOBERTA MENCHÚ II","13112","LA PINTANA","21","","21"
"20316","CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR","8401","CHILLAN","","46","46"
"20317","CENTRO EDUCACIONAL LUZ DE LUNA","13201","PUENTE ALTO","19","","19"
"20324","ALTOS DEL HUERTO","13303","TILTIL","30","","30"
"20326","COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II","4102","COQUIMBO","","2","2"
"20347","C.E.I.A. AMIGOS DEL PADRE HURTADO","4101","LA SERENA","","5","5"
"20348","NORTH CROSS SCHOOL","13503","CURACAVI","56","93","149"
"20352","COLEGIO BUEN PASTOR","7102","CONSTITUCION","","122","122"
"20356","COLEGIO DE JOVENES Y ADULTOS BALMACEDA","4101","LA SERENA","","30","30"
"20359","INSTITUTO  PARA  ADULTOS COSTEAU","13119","MAIPU","","33","33"
"20361","COLEGIO TRAPANANDA","11101","COIHAIQUE","","8","8"
"20364","COLEGIO AYELEN","6101","RANCAGUA","87","95","182"
"20376","ESCUELA NUEVA ALERCE","10101","PUERTO MONTT","70","61","131"
"20380","ESCUELA ESPECIAL RESPLANDECER","10307","SAN PABLO","2","","2"
"20388","COLEGIO HOSPITAL SALVADOR DE VALPARAISO","5101","VALPARAISO","2","1","3"
"20390","COLEGIO CIELOS DEL VALLE","4101","LA SERENA","17","","17"
"20392","COLEGIO SAN PABLO","8301","LOS ANGELES","7","","7"
"20393","CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA","8111","TOME","","125","125"
"20395","COLEGIO DE ADULTOS ANDRES BELLO","8401","CHILLAN","","41","41"
"20399","COLEGIO EDUCAADULTOS CONCHALI","13104","CONCHALI","","27","27"
"20402","ESCUELA DEL CARIÑO PUKARAY","13402","BUIN","","74","74"
"20404","ESCUELA DEL CARIÑO SAINT CHRISTIAN","13111","LA GRANJA","","105","105"
"20406","CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSEÑOR ALFREDO SILVA SANTIAGO","8101","CONCEPCION","","109","109"
"20409","ESCUELA HOSPITALARIA PUERTO MONTT","10101","PUERTO MONTT","5","2","7"
"20410","COLEGIO GENESIS","10303","PURRANQUE","11","","11"
"20411","CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO","10301","OSORNO","","7","7"
"20425","ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES","5801","QUILPUE","3","","3"
"20436","COLEGIO  ALONSO  DE  CORDOVA","13128","RENCA","10","5","15"
"20440","ESCUELA BÁSICA DOCTOR JUAN VERDAGUER PLANAS","13127","RECOLETA","20","","20"
"20442","ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA","5804","VILLA ALEMANA","6","43","49"
"20443","INSTITUTO DE EDUCACIÓN DE ADULTOS ACONCAGUA","5502","CALERA","","5","5"
"20470","CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE","8301","LOS ANGELES","","3","3"
"20478","COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA","2201","CALAMA","10","138","148"
"20495","INSTITUTO TABANCURA","5109","VIÑA DEL MAR","","1","1"
"20509","COLEGIO EDUCAD LO ESPEJO","13116","LO ESPEJO","","10","10"
"22004","LICEO TECNICO PROFESIONAL REMEHUE","10301","OSORNO","","66","66"
"22007","COLEGIO ARTISTICO SANTA CECILIA","10301","OSORNO","87","85","172"
"22009","COLEGIO SANTA MARIA","10101","PUERTO MONTT","55","","55"
"22010","COLEGIO CHILOE","10202","ANCUD","58","","58"
"22012","LICEO PUNTA DE RIELES","10106","LOS MUERMOS","","120","120"
"22013","ESCUELA ESPECIAL N.316 LOS CIRUELILLOS","10201","CASTRO","3","","3"
"22014","COLEGIO BAQUEDANO","14101","VALDIVIA","57","74","131"
"22019","ESCUELA PARTICULAR N. 320 ADVENTISTA","10101","PUERTO MONTT","75","","75"
"22021","LICEO LAS AMERICAS","10304","PUYEHUE","","126","126"
"22022","LICEO IGNACIO CARRERA PINTO","10105","FRUTILLAR","","200","200"
"22024","LICEO AGRICOLA RADIO 24","14107","PAILLACO","","53","53"
"22025","ESCUELA PARTICULAR SAN MIGUEL","14108","PANGUIPULLI","5","","5"
"22027","LICEO HORNOPIREN","10403","HUALAIHUE","","157","157"
"22029","COLEGIO STAR COLLEGE","10301","OSORNO","41","81","122"
"22041","CENTRO EDUCACIONAL PAZ Y AMOR","10202","ANCUD","35","","35"
"22042","ESCUELA PARTICULAR N.321 PULELO","10202","ANCUD","4","","4"
"22048","ESCUELA RURAL CHANGUE","10108","MAULLIN","3","","3"
"22049","ESCUELA PARTICULAR N.322","10108","MAULLIN","1","","1"
"22050","LICEO BENJAMIN MUÑOZ GAMERO","10302","PUERTO OCTAY","","128","128"
"22062","LICEO AGRICOLA SAN JAVIER","14201","LA UNION","","81","81"
"22065","COLEGIO SAN FRANCISCO DE ASIS","10201","CASTRO","137","158","295"
"22066","CENTRO DE EDUCACION DE ADULTOS PAULO FREIRE","10108","MAULLIN","","1","1"
"22083","ESCUELA BASICA ALMIRANTE JUAN JOSE LATORRE","10401","CHAITEN","40","42","82"
"22084","LICEO POLITECNICO ANTULAFKEN","10306","SAN JUAN DE LA COSTA","","15","15"
"22086","LICEO RURAL LAS QUEMAS","10101","PUERTO MONTT","28","74","102"
"22089","C.E.I.A. SALOMON FUENTES MARTINEZ","10202","ANCUD","","2","2"
"22092","ESCUELA PARTICULAR LOS HALCONES","10403","HUALAIHUE","6","","6"
"22094","COLEGIO WANELEN WE","10201","CASTRO","52","","52"
"22096","ESCUELA PARTICULAR JUANITA FERNANDEZ SOLAR","10105","FRUTILLAR","7","","7"
"22097","LICEO AGROPECUARIO Y FORESTAL LIPINGUE","14104","LOS LAGOS","","34","34"
"22100","ESCUELA RURAL EL VARAL","10403","HUALAIHUE","5","","5"
"22101","ESCUELA DIFERENCIAL `ASPADEP`","10109","PUERTO VARAS","6","","6"
"22103","CENTRO DE REHABILITACION DE LA PARALISIS CEREBRAL OSORNO","10301","OSORNO","9","","9"
"22105","ESCUELA BASICA FRESIA","10104","FRESIA","58","","58"
"22111","ESCUELA PARTICULAR MALIHUE","14104","LOS LAGOS","11","","11"
"22113","LICEO FRAY PABLO DE ROYO","10307","SAN PABLO","","190","190"
"22114","LICEO PREMILITAR HÉROES DE LA CONCEPCIÓN","10301","OSORNO","","150","150"
"22125","ESCUELA PARTICULAR COMUY","14203","LAGO RANCO","2","","2"
"22130","ESCUELA  ALLA-KINTUY","10208","QUELLON","28","","28"
"22134","ESCUELA RURAL BONIFACIO","14101","VALDIVIA","2","","2"
"22138","ESCUELA RURAL EL TIGRE","10404","PALENA","1","","1"
"22139","ESCUELA ESPECIAL `LAURA VICUÑA`","10101","PUERTO MONTT","9","1","10"
"22140","LICEO IND.ING.RICARDO FENNER R.","14201","LA UNION","3","742","745"
"22145","ESCUELA RURAL EL MIRADOR","14104","LOS LAGOS","1","","1"
"22146","COLEGIO ABRAHAM LINCOLN","10301","OSORNO","15","","15"
"22148","ESCUELA PART. EL PARQUE PONHUIPA","14204","RIO BUENO","1","","1"
"22151","LICEO AGRICOLA DE ANCUD","10202","ANCUD","","57","57"
"22155","COLEGIO CARPE DIEM","10201","CASTRO","41","66","107"
"22158","ESCUELA PARTICULAR EL PRADO","14201","LA UNION","6","12","18"
"22159","ESCUELA PARTICULAR EL MINERO","14204","RIO BUENO","1","","1"
"22160","MARTIN LUTHER KING COLLEGE","14101","VALDIVIA","39","66","105"
"22162","ESCUELA PARTICULAR PUILE","14106","MARIQUINA","1","","1"
"22165","ESCUELA PARTICULAR MARANATA","14103","LANCO","8","","8"
"22174","ESCUELA PARTICULAR OROMO DE LA PIEDRA","10303","PURRANQUE","2","","2"
"22175","ESCUELA PABLO NERUDA","10101","PUERTO MONTT","50","","50"
"22176","ESCUELA PADRE HURTADO","10201","CASTRO","41","","41"
"22181","ESCUELA PARTICULAR RALUYA","14106","MARIQUINA","2","","2"
"22184","ESCUELA PARTICULAR RUBEN BASTIDAS","10108","MAULLIN","5","","5"
"22186","ESC. PART. CONDE DE LEMU","14104","LOS LAGOS","10","","10"
"22187","LICEO MANUEL BAQUEDANO","10301","OSORNO","","73","73"
"22188","CENTRO EDUCACION ADULTOS ANDRES BELLO","14101","VALDIVIA","","35","35"
"22189","LICEO SAN FRANCISCO","10202","ANCUD","","7","7"
"22190","ESCUELA PARTICULAR EBEN EZER","14104","LOS LAGOS","1","","1"
"22191","COLEGIO EMPRENDER OSORNO","10301","OSORNO","114","191","305"
"22192","COLEGIO CATOLICO BEATO FEDERICO OZANAZ","10101","PUERTO MONTT","132","158","290"
"22194","ESCUELA PARTICULAR CUFEO ALTO","14107","PAILLACO","1","","1"
"22195","COLEGIO CRISTIANO BETESDA","10101","PUERTO MONTT","26","","26"
"22196","COLEGIO QUELLON","10208","QUELLON","22","33","55"
"22200","INSTITUTO DEL PACIFICO","10101","PUERTO MONTT","42","137","179"
"22201","CENTRO PARA LA INTEGRACION `JEROME BRUNER`","10301","OSORNO","11","","11"
"22203","COLEGIO LACUY","10202","ANCUD","4","","4"
"22207","ESCUELA PARTICULAR SAN SEBASTIAN","14201","LA UNION","7","","7"
"22210","CENTRO EDUCACIONAL SAN ANDRES","10202","ANCUD","34","18","52"
"22211","COLEGIO CAHUALA INSULAR","10201","CASTRO","42","74","116"
"22214","ESCUELA RURAL PIEDRA LILE","10208","QUELLON","1","","1"
"22218","COLEGIO PUFUDI","14106","MARIQUINA","20","22","42"
"22220","COLEGIO FRANCISCO COLOANE","10209","QUEMCHI","10","","10"
"22221","ESCUELA FRAY LEONARDO","14108","PANGUIPULLI","7","","7"
"22223","CENTRO EDUCACIONAL LOS CARRERA","10101","PUERTO MONTT","14","","14"
"22224","COLEGIO PROYECCION SIGLO XXI","10301","OSORNO","36","47","83"
"22225","ESC. PARTICULAR CHAQUIAN","14201","LA UNION","6","","6"
"22226","COLEGIO LAURA VICUNA","14101","VALDIVIA","41","","41"
"22228","ESCUELA PARTICULAR AYELEN","14201","LA UNION","3","","3"
"22229","ESCUELA BASICA LICARAYEN","10101","PUERTO MONTT","44","","44"
"22230","COLEGIO JUAN XXIII","10301","OSORNO","34","3","37"
"22231","COLEGIO DOMUS MATER","14101","VALDIVIA","84","85","169"
"22234","COLEGIO SAN VICENTE DE PAUL","10302","PUERTO OCTAY","70","87","157"
"22236","BLAS PASCAL SCHOOL","10301","OSORNO","32","118","150"
"22245","ESCUELA PARTICULAR NUEVO MILENIO","14104","LOS LAGOS","10","","10"
"22246","COLEGIO SHADDAI","10301","OSORNO","60","","60"
"22248","INSTITUTO ALEMAN PURRANQUE","10303","PURRANQUE","33","","33"
"22253","ESCUELA PARTICULAR PROFESOR JOSE VELASQUEZ VARGAS","10102","CALBUCO","8","","8"
"22255","COLEGIO ADOLFO KOLPING","10301","OSORNO","29","","29"
"22257","ESCUELA PARTICULAR PORVENIR","14104","LOS LAGOS","2","","2"
"22258","ESCUELA PARTICULAR SOL NACIENTE","14106","MARIQUINA","8","","8"
"22260","COLEGIO SANTA ANA","10209","QUEMCHI","33","","33"
"22262","COLEGIO SAN CRISTOBAL","10106","LOS MUERMOS","33","114","147"
"22263","COLEGIO SAN MARCOS","10301","OSORNO","14","","14"
"22265","GREEN COUNTRY SCHOOL","10301","OSORNO","28","","28"
"22267","ESCUELA HERMINDA JARAMILLO QUINTANA","14106","MARIQUINA","5","","5"
"22268","ESCUELA PARTICULAR GABRIELA MISTRAL","14104","LOS LAGOS","4","","4"
"22269","ESCUELA PARTICULAR TRAFUN CHICO","14108","PANGUIPULLI","2","","2"
"22270","COLEGIO DE NIÑAS NUESTRA SEÑORA DE LOURDES","10301","OSORNO","","108","108"
"22271","COLEGIO LUIS PASTEUR","10301","OSORNO","29","239","268"
"22275","COLEGIO PARTICULAR GRACIA PAZ","14101","VALDIVIA","70","","70"
"22276","LICEO DE ADULTOS CRECER OSORNO","10301","OSORNO","","66","66"
"22277","COLEGIO NACIONAL DE LA UNION","14201","LA UNION","33","","33"
"22280","ESCUELA PARTICULAR ALONSO DE ERCILLA","14202","FUTRONO","2","","2"
"22283","COLEGIO SAN MIGUEL","10301","OSORNO","28","","28"
"22284","ESCUELA PARTICULAR HUALINTO","10305","RIO NEGRO","1","","1"
"22291","COLEGIO KIMEL","14107","PAILLACO","2","","2"
"22293","ESCUELA ESPECIAL `SAN AGUSTIN`","10105","FRUTILLAR","3","","3"
"22294","ESCUELA-TALLER PARA AUTISTAS `BERNARD RIMLAND`","10301","OSORNO","7","","7"
"22296","CORPORACION DE EDUCACION LA ARAUCANA","10101","PUERTO MONTT","","127","127"
"22306","COLEGIO PUERTO MONTT","10101","PUERTO MONTT","26","77","103"
"22307","CENTRO DE EDUCACION DE ADULTOS QUELLON","10208","QUELLON","","101","101"
"22308","ESCUELA PARA AUTISTAS `CAMINO DE ESPERANZA`","10101","PUERTO MONTT","21","","21"
"22309","COLEGIO INGLÉS MABEL CONDEMARÍN","10106","LOS MUERMOS","54","125","179"
"22310","ESCUELA RURAL YERBAS BUENAS","10106","LOS MUERMOS","2","","2"
"22312","ESCUELA HUILLON","14105","MAFIL","1","","1"
"22313","COLEGIO CARDENAL RAUL SILVA HENRIQUEZ","14107","PAILLACO","26","68","94"
"22317","COLEGIO SAN ANTONIO","14107","PAILLACO","14","21","35"
"22322","DHARMA COLLEGE","10303","PURRANQUE","36","68","104"
"22323","ESCUELA PARTICULAR LA POZA","10303","PURRANQUE","7","","7"
"22325","ESCUELA PARTICULAR CHOVI-SAN JUAN","10205","DALCAHUE","11","","11"
"22327","COLEGIO GABRIELA MISTRAL","10208","QUELLON","76","","76"
"22330","CENTRO EDUCACIONAL SAN AGUSTIN","10208","QUELLON","34","49","83"
"22333","ESCUELA FRANCIA","14101","VALDIVIA","52","","52"
"22334","ESCUELA PARTICULAR EL ARRAYAN","10205","DALCAHUE","36","","36"
"22337","ESCUELA PARTICULAR LOS CASTANOS","14202","FUTRONO","27","","27"
"22338","ESCUELA PARTICULAR PEDERNAL ALTO","10105","FRUTILLAR","4","","4"
"22339","COLEGIO GHANDI","14101","VALDIVIA","45","","45"
"22340","ESCUELA PARTICULAR EL COPIHUE","10105","FRUTILLAR","2","","2"
"22342","ESCUELA PARTICULAR DELIA DOMINGUEZ","10301","OSORNO","16","","16"
"22343","COLEGIO SAN SEBASTIAN","10102","CALBUCO","49","","49"
"22346","ESCUELA PARTICULAR SANTA ROSA","10106","LOS MUERMOS","3","","3"
"22348","ESCUELA PARTICULAR SAGRADO CORAZON","10108","MAULLIN","1","","1"
"22351","INSTITUTO INMACULADA CONCEPCION","14101","VALDIVIA","124","207","331"
"22352","ESCUELA PARTICULAR EL DESPERTAR","14204","RIO BUENO","26","","26"
"22353","ESCUELA PARTICULAR TRULLUN MAPU","14108","PANGUIPULLI","2","","2"
"22354","ESCUELA EL MAITEN","14201","LA UNION","64","8","72"
"22355","COLEGIO SAN ANDRES","10301","OSORNO","33","9","42"
"22356","COLEGIO PAIDEIA","10101","PUERTO MONTT","37","61","98"
"22358","COLEGIO INGLES","10301","OSORNO","44","104","148"
"22361","COLEGIO PARTICULAR ANTARES DE ALERCE","10101","PUERTO MONTT","52","13","65"
"22366","COLEGIO ROBERT PACE","10101","PUERTO MONTT","40","","40"
"22367","ESCUELA PARTICULAR BOSQUE VERDE","10101","PUERTO MONTT","8","","8"
"22372","COMPLEJO EDUCACIONAL SAN CRESCENTE","10201","CASTRO","37","68","105"
"22373","ESCUELA PARTICULAR MILLARAY","14106","MARIQUINA","10","","10"
"22374","INSTITUTO TECNOLOGICO DEL SUR","14101","VALDIVIA","18","52","70"
"22375","ESCUELA PARTICULAR ALLA MAPU","10202","ANCUD","7","","7"
"22380","ESCUELA BASICA SECTOR ORIENTE","10208","QUELLON","70","","70"
"22383","ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ","14106","MARIQUINA","4","","4"
"22388","CENTRO DE EDUC. DE ADULTOS SANDROCK","14101","VALDIVIA","","52","52"
"22390","ESCUELA PARTICULAR CANDELARIA","10108","MAULLIN","32","","32"
"22394","ESCUELA ESPECIAL `SANTA HELENA`","10101","PUERTO MONTT","3","","3"
"22396","ESCUELA PARTICULAR LA COLONIA","10107","LLANQUIHUE","1","","1"
"22397","COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES","10301","OSORNO","","160","160"
"22398","COLEGIO ALIWEN","14101","VALDIVIA","18","29","47"
"22400","ESCUELA PARTICULAR DOLLINCO","14202","FUTRONO","2","","2"
"22401","CENTRO DE EDUCACION DE ADULTOS ESMERALDA","10202","ANCUD","","14","14"
"22403","ESCUELA DE CULTURA Y DIFUSION ARTISTICA FRIDOLINA BARRIENTOS CANOBRA","10201","CASTRO","43","","43"
"22405","CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES","10301","OSORNO","","57","57"
"22408","ESCUELA PARTICULAR JEAN PIAGET","10102","CALBUCO","17","","17"
"22410","COLEGIO CREACION OSORNO","10301","OSORNO","91","157","248"
"22413","COLEGIO TENAUN ALTO","10205","DALCAHUE","13","","13"
"22414","ESCUELA PAMPA RIOS","14204","RIO BUENO","81","","81"
"22415","INST. SUPERIOR DE ADMINISTRACION Y TURISMO","14101","VALDIVIA","","56","56"
"22417","ESCUELA PARTICULAR SAN PIO DE PIELTRECINA","10306","SAN JUAN DE LA COSTA","13","","13"
"22418","ESCUELA BASICA KIMUN LAWAL","10101","PUERTO MONTT","145","","145"
"22419","ESCUELA PADRE ALBERTO HURTADO","10101","PUERTO MONTT","99","","99"
"22420","ESCUELA NUEVA PENSYLVANIA","10108","MAULLIN","11","","11"
"22421","CENTRO DE INTEGRACION LABORAL","14101","VALDIVIA","23","","23"
"22425","ESCUELA PARTICULAR CURAMO","10202","ANCUD","2","","2"
"22427","ESCUELA PARTICULAR EMMANUEL","10302","PUERTO OCTAY","6","","6"
"22428","ESCUELA PADRE LUIS BELTRAN","14106","MARIQUINA","58","","58"
"22429","ESCUELA PARTICULAR WE LIWEN","14106","MARIQUINA","2","","2"
"22430","COLEGIO CRECER","10303","PURRANQUE","28","","28"
"22433","ESCUELA PARTICULAR PUERTO ESPERANZA","10106","LOS MUERMOS","12","","12"
"22434","COLEGIO DOMINGO SANTA MARIA","10101","PUERTO MONTT","222","407","629"
"22436","THE MISSION COLLEGE","10301","OSORNO","219","251","470"
"22438","ESCUELA ESPECIAL `TALLERES LABORALES INPROA`","10101","PUERTO MONTT","1","10","11"
"22439","COLEGIO TERRA NOVA","10207","QUEILEN","17","","17"
"22444","ESCUELA LLEQUEN","10202","ANCUD","14","","14"
"22445","CENTRO DE EDUC. DE ADULTOS ELIER","14201","LA UNION","","8","8"
"22446","CENT.EDUC.INTEG.ADULTOS PROFASOC","14204","RIO BUENO","","68","68"
"22448","ESCUELA PARTICULAR EL CARDO","14107","PAILLACO","1","","1"
"22451","ESCUELA PARTICULAR LA PRADERA","10307","SAN PABLO","5","","5"
"22452","COLEGIO MOUNTAIN GREEN SCHOOL","14108","PANGUIPULLI","20","","20"
"22456","COLEGIO SAN PABLO","10202","ANCUD","22","","22"
"22458","ESCUELA DIFERENCIAL CELIPRAS","14204","RIO BUENO","23","4","27"
"22459","COLEGIO LAICO VALDIVIA","14101","VALDIVIA","35","70","105"
"22461","COLEGIO NUEVO HORIZONTE","10101","PUERTO MONTT","","36","36"
"22462","COLEGIO BERNARDO FELMER NIKLITSCHEK","14103","LANCO","42","87","129"
"22464","LICEO POLIVALENTE DALCAHUE","10205","DALCAHUE","1","119","120"
"22466","LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN","10301","OSORNO","","32","32"
