Central,Clasificacion,Codigo Central,Generacion_MWh,Tecnologia,Time,Tipo Central
Solar Santa Cecilia,ERNC,Santa Cecilia,2.27,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,2.1,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.73,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.18,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,0.23,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.02,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.03,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.04,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.02,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,0.58,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,8.27,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,15.72,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,21.16,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,23.19,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,24.06,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,21.85,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,22.93,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,18.83,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,12.28,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,4.35,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,0.01,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.58,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.06,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.53,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.6800000000000002,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.76,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.75,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.62,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.34,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.92,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.29,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.03,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.5700000000000001,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.02,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.52,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.67,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.71,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.42,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.25,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.07,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.77,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.35000000000000003,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,2.64,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,21.63,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,48.62,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,49.61,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,48.05,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,47.4,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,46.54,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,43.15,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,36.5,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,43.76,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,19.75,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,0.30000000000000004,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,0.85,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,11.68,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,22.93,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,25.33,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,24.53,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,24.48,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,24.3,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,24.21,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,24.81,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,18.14,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,5.89,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,0.02,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,3.55,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,26.92,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,33.12,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,42.3,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,36.35,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,27.79,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,26.93,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,16.72,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,20.78,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,34.39,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,16.2,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,0.18,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,2.61,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,28.62,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,47.2,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,43.33,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,38.1,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,30.47,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,37.06,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,44.96,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,44.96,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,42.25,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,7.31,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,0.05,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.1,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.2,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.4,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.6000000000000001,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.6000000000000001,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.5,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.5,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.5,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.30000000000000004,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.1,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,6.61,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,51.32,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,69.8,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,50.55,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,66.2,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,97.6,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,94.86,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,54,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,46.81,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,88.5,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,38.21,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,0.26,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,0.5,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,1.4,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.1,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.4,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.6,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.6,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.4,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.1,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,1.4,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,0.4,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,1.4100000000000001,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,7.97,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,10.05,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,13.01,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,11,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,8.24,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,8.1,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,4.94,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,6.14,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,9.72,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,4.48,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,0.05,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,0.5,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,1.4,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.2,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.5,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.7,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.7,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.5,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.1,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,1.4,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,0.4,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,2.86,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,31.39,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,63.61,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,67.44,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,57.23,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,47.27,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,46.84,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,22.37,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,23.95,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,46.13,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,20.11,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,0.16,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,1.27,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,28.75,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,54.35,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,50.95,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,44.32,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,35.11,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,35.04,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,35.12,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,35.12,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,37.21,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,23.89,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,0.51,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.02,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.25,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.84,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.18,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.2,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.18,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.2,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.23,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.27,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.11,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.33,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,0.58,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,9.15,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,18.79,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,43.29,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,53.32,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,51.68,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,46.56,Solar Fotovoltaica,Tue Aug 08 14:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,53.02,Solar Fotovoltaica,Tue Aug 08 15:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,60.04,Solar Fotovoltaica,Tue Aug 08 16:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,43.01,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,9.71,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,0.6000000000000001,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,9,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,12.3,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,0.5,Solar Fotovoltaica,Tue Aug 08 17:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,6.6,Solar Fotovoltaica,Tue Aug 08 18:00:00 CLT 2017,Solar
Solar Los Loros,ERNC,Solar Los Loros,0.1,Solar Fotovoltaica,Tue Aug 08 19:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,0.8,Solar Fotovoltaica,Tue Aug 08 08:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,27.6,Solar Fotovoltaica,Tue Aug 08 09:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,84.6,Solar Fotovoltaica,Tue Aug 08 10:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,84.5,Solar Fotovoltaica,Tue Aug 08 11:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,84.2,Solar Fotovoltaica,Tue Aug 08 12:00:00 CLT 2017,Solar
Solar Conejo,ERNC,Solar Conejo,83.1,Solar Fotovoltaica,Tue Aug 08 13:00:00 CLT 2017,Solar
